"Date","Brand","Tactic","Channel","Cost","Impressions","Clicks","Orders","LFX_Orders","Orders_Return_File","DT_Calls","Consolidated_Orders"
2020-09-30,"Cable One","NonBrand","Paid Search",1608.53,2340,173,6,8,8,6,8
2020-09-30,"Cable One","NonBrand","Paid Search",806.14,965,61,3,3,3,0,3
2020-09-30,"Cable One","NonBrand","Paid Search",1061.04,1236,129,2,1,0,10,0
2020-09-30,"NewWave","Brand","Paid Search",19.86,88,11,0,0,0,3,0
2020-09-30,"NewWave","Brand","Paid Search",443.76,2419,494,7,4,4,24,4
2020-09-30,"NewWave","Brand","Paid Search",54.85,229,48,0,0,0,1,0
2020-09-30,"NewWave","NonBrand","Paid Search",630.15,3869,126,0,0,0,1,0
2020-09-30,"NewWave","NonBrand","Paid Search",11.81,201,5,0,0,0,0,0
2020-09-30,"Sparklight","Brand","Paid Search",1060.02,3140,586,6,7,4,34,4
2020-09-30,"Sparklight","Brand","Paid Search",926.9,5882,1655,16,18,19,94,19
2020-09-30,"Sparklight","Brand","Paid Search",252.33,547,145,1,2,2,11,2
2020-09-30,"Sparklight","NonBrand","Paid Search",659.09,1248,69,2,1,0,2,0
2020-09-30,"Sparklight","NonBrand","Paid Search",21.91,149,2,0,0,0,1,0
2020-09-30,"Sparklight","NonBrand","Paid Search",26.12,239,5,1,0,0,0,0
2020-10-01,"Cable One","Brand","Paid Search",14.46,103,5,0,0,0,0,0
2020-10-01,"Cable One","Brand","Paid Search",424.63,1758,433,8,6,9,29,9
2020-10-01,"Cable One","Brand","Paid Search",74.58,225,43,0,0,0,1,0
2020-10-01,"Cable One","NonBrand","Paid Search",1685.12,2420,168,5,2,2,6,2
2020-10-01,"Cable One","NonBrand","Paid Search",725.52,884,57,0,0,0,2,0
2020-10-01,"Cable One","NonBrand","Paid Search",883.13,1382,126,3,4,3,4,3
2020-10-01,"NewWave","Brand","Paid Search",165.88,198,26,0,0,0,1,0
2020-10-01,"NewWave","Brand","Paid Search",477.12,2704,541,6,2,2,20,2
2020-10-01,"NewWave","Brand","Paid Search",43.97,172,34,0,0,0,1,0
2020-10-01,"NewWave","NonBrand","Paid Search",727.63,5613,141,3,3,3,6,3
