date,series_id,cost,orders,impressions,clicks
2021-11-20,Cable One|Paid Search|Brand,874.1529178241625,1.870556918000676,1025.510710579127,196.7787709799581
2021-11-20,NewWave|Paid Search|Brand,354.945215154416,0.5220158840932118,253.036711028232,74.67229499198667
2021-11-20,Sparklight|Paid Search|Brand,4150.005631373301,19.70609962451875,8101.654849996166,1510.488178069951
2021-11-20,Sparklight|Paid Search|Nonbrand,723.4861430644045,0.7830238261398177,975.2378801774917,67.34171805096805
2021-11-20,Sparklight|Paid Social| ,285.6242175540482,0.6090185314420804,19472.45931862193,42.79451895355356
2021-11-21,Cable One|Paid Search|Brand,691.8296567180462,1.658589136845661,870.5342500898512,144.4499447056578
2021-11-21,NewWave|Paid Search|Brand,280.9138096400976,0.4628620847011146,214.7974869572736,54.81490116500238
2021-11-21,Sparklight|Paid Search|Brand,3284.433321434587,17.47304369746708,6877.322641852641,1108.808296312496
2021-11-21,Sparklight|Paid Search|Nonbrand,572.5876557643575,0.6942931270516719,827.85871266044,49.43372397542353
2021-11-21,Sparklight|Paid Social| ,226.0511866420676,0.5400057654846337,16529.75692547263,31.41429263818117
2021-11-22,Cable One|Paid Search|Brand,1243.02504344629,3.967362389125296,1377.39478938196,268.1822331275452
2021-11-22,NewWave|Paid Search|Brand,504.7238103220748,1.10717089929078,339.861342935963,101.7680043633844
2021-11-22,Sparklight|Paid Search|Brand,5901.211132578752,41.79570144822696,10881.58032933073,2058.586354057545
2021-11-22,Sparklight|Paid Search|Nonbrand,1028.780406812436,1.66075634893617,1309.871813826112,91.77744245284227
2021-11-22,Sparklight|Paid Social| ,406.150969922004,1.29169938250591,26154.05546254659,58.32300710807853
2021-11-23,Cable One|Paid Search|Brand,1203.732495846629,3.253179005133402,1527.841392082718,245.5467635353205
2021-11-23,NewWave|Paid Search|Brand,488.7692771078616,0.9078639084093214,376.9828601859123,93.17844739920912
2021-11-23,Sparklight|Paid Search|Brand,5714.671351626605,34.27186254245188,12070.12612983995,1884.83484085392
2021-11-23,Sparklight|Paid Search|Nonbrand,996.2602228327135,1.361795862613982,1452.94318732248,84.0311220360626
2021-11-23,Sparklight|Paid Social| ,393.3123659031634,1.059174559810875,29010.74464238071,53.40035194734624
2021-11-24,Cable One|Paid Search|Brand,1044.662139695768,2.450250940290443,1222.026288505103,230.6572085190011
2021-11-24,NewWave|Paid Search|Brand,424.1795918967276,0.6837909600810538,301.5253859793891,87.52825841316623
2021-11-24,Sparklight|Paid Search|Brand,4959.491267741764,25.81310874305978,9654.150956160378,1770.541532094698
2021-11-24,Sparklight|Paid Search|Nonbrand,864.6068289003063,1.025686440121581,1162.11982461877,78.93561193189856
2021-11-24,Sparklight|Paid Social| ,341.3370820767097,0.7977561200945628,23203.90898283663,50.16224175292513
2021-11-25,Cable One|Paid Search|Brand,574.6661477039733,1.698034121648092,550.7779413020162,128.8728796209259
2021-11-25,NewWave|Paid Search|Brand,233.3401802815651,0.4738699874366769,135.9001298926068,48.90382044565516
2021-11-25,Sparklight|Paid Search|Brand,2728.204299846324,17.88859202573455,4351.210312470048,989.2376101945811
2021-11-25,Sparklight|Paid Search|Nonbrand,475.6181513263089,0.7108049811550152,523.7775738300847,44.1029338715234
2021-11-25,Sparklight|Paid Social| ,187.7687135121629,0.552848318676123,10458.20481927607,28.02666599690497
2021-11-26,Cable One|Paid Search|Brand,1085.157943266628,3.86593989672408,964.3768940537718,259.7113589441037
2021-11-26,NewWave|Paid Search|Brand,440.6227008977104,1.078866947922999,237.952422091412,98.55353355072556
2021-11-26,Sparklight|Paid Search|Brand,5151.743457764039,40.72722728409322,7618.690531786639,1993.563306864565
2021-11-26,Sparklight|Paid Search|Nonbrand,898.1228787107912,1.618300421884499,917.1009801721489,88.87853614264559
2021-11-26,Sparklight|Paid Social| ,354.5688427598858,1.258678105910166,18311.64671764011,56.48080134578428
2021-11-27,Cable One|Paid Search|Brand,888.4222920446293,1.900879106450524,1042.357854665937,199.9858405078564
2021-11-27,NewWave|Paid Search|Brand,360.7392198411582,0.5304778901722391,257.193611473999,75.88929233704795
2021-11-27,Sparklight|Paid Search|Brand,4217.748908508964,20.02554035400203,8234.74926353224,1535.105877347238
2021-11-27,Sparklight|Paid Search|Nonbrand,735.2960842179555,0.7957168352583587,991.2591395527226,68.4392428034708
2021-11-27,Sparklight|Paid Social| ,290.2866499083913,0.6188908718676124,19792.35390819683,43.49197730748841
2021-11-28,Cable One|Paid Search|Brand,703.0411984671316,1.68535631009794,884.7822082565058,146.7793819270688
2021-11-28,NewWave|Paid Search|Brand,285.4661974628679,0.4703319935157043,218.313058697448,55.69886045845804
2021-11-28,Sparklight|Paid Search|Brand,3337.659662554505,17.75503275521784,6989.883181876872,1126.689226084416
2021-11-28,Sparklight|Paid Search|Nonbrand,581.8668046780753,0.7054979902735564,841.4082040269991,50.23090501177459
2021-11-28,Sparklight|Paid Social| ,229.7144905953711,0.548720659101655,16800.29801579136,31.92088765768629
2021-11-29,Cable One|Paid Search|Brand,1286.042569928821,4.091180431678488,1424.900871177061,277.2653597882169
2021-11-29,NewWave|Paid Search|Brand,522.1908517074177,1.141724771631206,351.5830953928262,105.214808660807
2021-11-29,Sparklight|Paid Search|Brand,6105.435100159404,43.10011012907803,11256.88394538194,2128.309095858051
2021-11-29,Sparklight|Paid Search|Nonbrand,1064.383541783929,1.712587157446809,1355.049041160217,94.88587407662997
2021-11-29,Sparklight|Paid Social| ,420.2066884263435,1.33201223356974,27056.10381328476,60.29836265126987
2021-11-30,Cable One|Paid Search|Brand,1215.901475392173,3.286071608983452,1543.375842058797,248.0208822276534
2021-11-30,NewWave|Paid Search|Brand,493.7104275346703,0.9170432397163122,380.8158636728869,94.11730945185344
2021-11-30,Sparklight|Paid Search|Brand,5772.443089971628,34.61838229929079,12192.85010599389,1903.826356134251
2021-11-30,Sparklight|Paid Search|Nonbrand,1006.331787998165,1.375564859574468,1467.716103790451,84.87781602939322
2021-11-30,Sparklight|Paid Social| ,397.2885069080791,1.069883779669031,29305.71371688753,53.938411610719
2021-12-01,Cable One|Paid Search|Brand,1068.949519219916,3.109544130580083,1033.036987835469,285.0549833999347
2021-12-01,NewWave|Paid Search|Brand,434.0309865126586,0.6873729130755973,246.0027351979119,70.1861419051854
2021-12-01,Sparklight|Paid Search|Brand,5074.843248512332,33.15756004502762,9526.3249123507,2454.070290145283
2021-12-01,Sparklight|Paid Search|Nonbrand,1053.776634945081,1.440209913110775,3358.023404432772,129.7227238791577
2021-12-01,Sparklight|Paid Social| ,180.2005258293856,0.2291243043585324,13154.90762132644,31.48270042447779
2021-12-02,Cable One|Paid Search|Brand,818.3490331733881,2.985225700918142,783.4443811364692,240.0575309153108
2021-12-02,NewWave|Paid Search|Brand,332.2784021074552,0.659891997045063,186.5658857373873,59.10688432551111
2021-12-02,Sparklight|Paid Search|Brand,3885.11617364053,31.83193300031661,7224.664569948785,2066.682180112456
2021-12-02,Sparklight|Paid Search|Nonbrand,806.7332225541701,1.382630850951561,2546.689614125049,109.2452986669881
2021-12-02,Sparklight|Paid Social| ,137.9549954776446,0.219963999015021,9976.543513598732,26.5129879165911
2021-12-03,Cable One|Paid Search|Brand,901.9018255381753,2.715869103317269,1003.856008157747,242.4995891908089
2021-12-03,NewWave|Paid Search|Brand,366.2037655076282,0.6003500123122385,239.0537092665988,59.70816709075354
2021-12-03,Sparklight|Paid Search|Brand,4281.783477945252,28.95974107010941,9257.22758384831,2087.706133418669
2021-12-03,Sparklight|Paid Search|Nonbrand,889.1000497946965,1.257876216273262,3263.166769214523,110.3566297077256
2021-12-03,Sparklight|Paid Social| ,152.0400919653026,0.2001166707707462,12783.31096362634,26.78269935327473
2021-12-04,Cable One|Paid Search|Brand,981.7221584900858,2.534571393393605,1109.942613254321,226.9296614283869
2021-12-04,NewWave|Paid Search|Brand,398.613619510995,0.5602736764343759,264.3166914530357,55.8745447265599
2021-12-04,Sparklight|Paid Search|Brand,4660.730912311114,27.02653496323918,10235.52311527527,1953.662880830239
2021-12-04,Sparklight|Paid Search|Nonbrand,967.7873969012679,1.173906750624407,3608.015314819407,103.2710723326092
2021-12-04,Sparklight|Paid Social| ,165.4959808648155,0.186757892144792,14134.23983291078,25.06308945370893
2021-12-05,Cable One|Paid Search|Brand,933.3728830259231,2.534571393393605,1181.608269697231,208.6322869233596
2021-12-05,NewWave|Paid Search|Brand,378.982118350681,0.5602736764343759,281.3828253013988,51.36937134497269
2021-12-05,Sparklight|Paid Search|Brand,4431.192482527426,27.02653496323918,10896.40006002296,1796.138733646852
2021-12-05,Sparklight|Paid Search|Nonbrand,920.124400768542,1.173906750624407,3840.974012778112,94.94430943122524
2021-12-05,Sparklight|Paid Social| ,157.3453949807692,0.186757892144792,15046.8451909276,23.04224858565771
2021-12-06,Cable One|Paid Search|Brand,1283.737216815175,4.632444893938861,1151.917247443579,340.1819202107376
2021-12-06,NewWave|Paid Search|Brand,521.2423230649076,1.024014134449643,274.3123401481761,83.75947770045109
2021-12-06,Sparklight|Paid Search|Brand,6094.548929095139,49.39649134273755,10622.59928783495,2928.664265667196
2021-12-06,Sparklight|Paid Search|Nonbrand,1265.515592800367,2.145553424561157,3744.459416685857,154.8098713372266
2021-12-06,Sparklight|Paid Social| ,216.4088362803732,0.3413380448165477,14668.75354510189,37.57115682062029
2021-12-07,Cable One|Paid Search|Brand,1186.875243266152,4.394167903753474,952.328376937018,339.4160676154631
2021-12-07,NewWave|Paid Search|Brand,481.9129654300161,0.9713423787244523,226.7831532576328,83.57090973265316
2021-12-07,Sparklight|Paid Search|Brand,5634.696219809519,46.8557061737081,8782.056837057364,2922.070954867022
2021-12-07,Sparklight|Paid Search|Nonbrand,1170.028497567734,2.035193555422662,3095.669386592492,154.461347401374
2021-12-07,Sparklight|Paid Social| ,200.0801151831003,0.3237807929081508,12127.14740255701,37.48657276059524
2021-12-08,Cable One|Paid Search|Brand,1041.928938442008,3.031782952826539,1006.828966346537,277.8547407501913
2021-12-08,NewWave|Paid Search|Brand,423.0596832655801,0.670183600098498,239.7616760235335,68.41330058755918
2021-12-08,Sparklight|Paid Search|Brand,4946.562904617591,32.32838032856088,9284.643219484546,2392.082594445955
2021-12-08,Sparklight|Paid Search|Nonbrand,1027.139589720359,1.404194209730186,3272.830763143024,126.4460399286612
2021-12-08,Sparklight|Paid Social| ,175.6454717535413,0.223394533366166,12821.16923084827,30.68747460656118
2021-12-09,Cable One|Paid Search|Brand,798.0946655187363,2.91082112076547,763.975360028411,234.0722194826522
2021-12-09,NewWave|Paid Search|Brand,324.0544186393172,0.6434446688007882,181.9296214984431,57.63318296253611
2021-12-09,Sparklight|Paid Search|Brand,3788.958460767328,31.03854521405707,7045.127706327483,2015.153963384014
2021-12-09,Sparklight|Paid Search|Nonbrand,786.7663494640027,1.34816978224927,2483.40298517361,106.5215051972203
2021-12-09,Sparklight|Paid Social| ,134.5405707212973,0.2144815562669294,9728.620954029207,25.85194433638743
2021-12-10,Cable One|Paid Search|Brand,879.3915324896742,2.648737151299821,978.4358731201139,236.4483421847119
2021-12-10,NewWave|Paid Search|Brand,357.0637972276856,0.5855103176557499,233.0002737923659,58.21823109311699
2021-12-10,Sparklight|Paid Search|Brand,4174.915747855823,28.24390246596546,9022.81151885172,2035.610269950959
2021-12-10,Sparklight|Paid Search|Nonbrand,866.9092723690349,1.226783522707286,3180.535257075669,107.6028302998579
2021-12-10,Sparklight|Paid Social| ,148.2453696037886,0.19517010588525,12459.60568290607,26.1143735642806
2021-12-11,Cable One|Paid Search|Brand,957.0567164518831,2.472334479544096,1081.65813987908,221.2988024718753
2021-12-11,NewWave|Paid Search|Brand,388.5985851729614,0.5465160428465897,257.581155459769,54.48811653275658
2021-12-11,Sparklight|Paid Search|Brand,4543.631601493807,26.36289292398073,9974.693070930149,1905.186185182417
2021-12-11,Sparklight|Paid Search|Nonbrand,943.4720611037288,1.14508123263095,3516.072891949221,100.7085829738696
2021-12-11,Sparklight|Paid Social| ,161.3379495030146,0.1821720142821966,13774.05947271983,24.44119313200308
2021-12-12,Cable One|Paid Search|Brand,910.0128714252529,2.472334479544096,1151.388823598033,203.4954570784838
2021-12-12,NewWave|Paid Search|Brand,369.497134543976,0.5465160428465897,274.1865036942263,50.10458283247223
2021-12-12,Sparklight|Paid Search|Brand,4320.290709314278,26.36289292398073,10617.72633816966,1751.915189972981
2021-12-12,Sparklight|Paid Search|Nonbrand,897.0959658665867,1.14508123263095,3742.741705063041,92.60664267082298
2021-12-12,Sparklight|Paid Social| ,153.4074294378376,0.1821720142821966,14662.0244860702,22.47491496738924
2021-12-13,Cable One|Paid Search|Brand,1250.917368202194,4.51356539557463,1122.499458945229,331.4932502671026
2021-12-13,NewWave|Paid Search|Brand,507.9163137309184,0.9977355084954445,267.3069216401406,81.6201563163527
2021-12-13,Sparklight|Paid Search|Brand,5938.736531824661,48.12886048123264,10351.31818683072,2853.862532628776
2021-12-13,Sparklight|Paid Search|Nonbrand,1233.161595713552,2.090493446371408,3648.833003065276,150.8558344053623
2021-12-13,Sparklight|Paid Social| ,210.8761578223523,0.3325785028318148,14294.14131468178,36.61154268000783
2021-12-14,Cable One|Paid Search|Brand,1156.670667938995,4.281721884124249,928.2994879423449,330.7480756919004
2021-12-14,NewWave|Paid Search|Brand,469.648848752169,0.946485890174834,221.061022795642,81.43667968368533
2021-12-14,Sparklight|Paid Search|Brand,5491.299845689755,45.65667651176699,8560.47038222413,2847.447241220208
2021-12-14,Sparklight|Paid Search|Nonbrand,1140.252652052201,1.983113293699652,3017.560303784433,150.5167206157778
2021-12-14,Sparklight|Paid Social| ,194.9883121947058,0.3154952967249446,11821.15853798561,36.52924238960346
2021-12-15,Cable One|Paid Search|Brand,1022.914455672368,2.977062124037008,988.3862845580302,272.7879033300015
2021-12-15,NewWave|Paid Search|Brand,415.3391365361545,0.6580874168923913,235.3698195674895,67.16574558626667
2021-12-15,Sparklight|Paid Search|Brand,4856.291551506476,31.74488349104725,9114.570917097253,2348.46162339828
2021-12-15,Sparklight|Paid Search|Nonbrand,1008.395002339999,1.378849825869772,3212.880385939128,124.1402252968304
2021-12-15,Sparklight|Paid Social| ,172.440063329799,0.2193624722974638,12586.31628940067,30.12787125321245
2021-12-16,Cable One|Paid Search|Brand,783.8415919839813,2.858462342139516,750.2749377671848,229.8603336596703
2021-12-16,NewWave|Paid Search|Brand,318.2671710135904,0.6318706229992613,178.6670651821491,56.5961338552574
2021-12-16,Sparklight|Paid Search|Brand,3721.291922078778,30.48023529039294,6918.786950445827,1978.893366426962
2021-12-16,Sparklight|Paid Search|Nonbrand,772.71558691907,1.323919400569881,2438.867949985561,104.6047616444207
2021-12-16,Sparklight|Paid Social| ,132.1378273742382,0.2106235409997538,9554.156930628431,25.38676552068855
2021-12-17,Cable One|Paid Search|Brand,863.5509558999883,2.601496148028283,960.5476299454834,232.1900572544956
2021-12-17,NewWave|Paid Search|Brand,350.6319676973556,0.5750675695641468,228.7404488290168,57.16975761329869
2021-12-17,Sparklight|Paid Search|Brand,4099.712530385483,27.74016418897527,8857.85206570597,1998.95021788109
2021-12-17,Sparklight|Paid Search|Nonbrand,851.2935401065323,1.204903479086784,3122.387155940919,105.6649714572843
2021-12-17,Sparklight|Paid Social| ,145.5750094234639,0.1916891898547156,12231.81307795477,25.64407023128474
2021-12-18,Cable One|Paid Search|Brand,939.6995535361109,2.428538132761108,1061.754251207615,217.3363461691449
2021-12-18,NewWave|Paid Search|Brand,381.5509684165675,0.536834745136666,252.8413338348776,53.51248187785794
2021-12-18,Sparklight|Paid Search|Brand,4461.228382770516,25.89588556302108,9791.14600268729,1871.072954911727
2021-12-18,Sparklight|Paid Search|Nonbrand,926.3612692462015,1.124796608857776,3451.372668447979,98.90534972142316
2021-12-18,Sparklight|Paid Social| ,158.4119274335992,0.1789449150455553,13520.59921925212,24.00356238709896
2021-12-19,Cable One|Paid Search|Brand,893.5743447432998,2.428538132761108,1130.123287454152,199.8806508913489
2021-12-19,NewWave|Paid Search|Brand,362.822516309628,0.536834745136666,269.122425526216,49.21454647182374
2021-12-19,Sparklight|Paid Search|Brand,4242.248720756877,25.89588556302108,10421.62260797659,1720.794918498776
2021-12-19,Sparklight|Paid Search|Nonbrand,880.8907709355809,1.124796608857776,3673.615266300583,90.96161791350286
2021-12-19,Sparklight|Paid Social| ,150.636268500219,0.1789449150455553,14391.22473080017,22.07568019897809
2021-12-20,Cable One|Paid Search|Brand,1227.821919178245,4.429909452281282,1101.798052224167,325.3790010475075
2021-12-20,NewWave|Paid Search|Brand,498.5387516070001,0.9792431420832308,262.3771826900415,80.11470793495015
2021-12-20,Sparklight|Paid Search|Brand,5829.090770782474,47.23682394906252,10160.41667130923,2801.224276046184
2021-12-20,Sparklight|Paid Search|Nonbrand,1210.393968133942,2.051747535793436,3581.540341628572,148.0733639718282
2021-12-20,Sparklight|Paid Social| ,206.9827915000413,0.3264143806944103,14030.52530068245,35.9362586551324
2021-12-21,Cable One|Paid Search|Brand,1135.415596412478,4.202593203644422,911.3902697609083,324.6483776716156
2021-12-21,NewWave|Paid Search|Brand,461.0185444233136,0.9289942871213988,217.0343383964633,79.93481409367092
2021-12-21,Sparklight|Paid Search|Brand,5390.391286123993,44.81291489780843,8404.53917326741,2794.934257542819
2021-12-21,Sparklight|Paid Search|Nonbrand,1119.29927928201,1.946464220635312,2962.594652919502,147.7408721370248
2021-12-21,Sparklight|Paid Social| ,191.405191573243,0.3096647623737996,11605.83304069462,35.8555654618685
2021-12-22,Cable One|Paid Search|Brand,1038.926651688907,3.023142821965034,1003.916963958878,277.0547137891087
2021-12-22,NewWave|Paid Search|Brand,421.8406495714603,0.668273676434376,239.0682250041582,68.21631821893405
2021-12-22,Sparklight|Paid Search|Brand,4932.309533073731,32.23624924895346,9257.789698054974,2385.195072701585
2021-12-22,Sparklight|Paid Search|Nonbrand,1024.179918028723,1.400192464910121,3263.36491411083,126.0819639341616
2021-12-22,Sparklight|Paid Social| ,175.1393546340031,0.222757892144792,12784.0871874618,30.59911618234822
2021-12-23,Cable One|Paid Search|Brand,795.8441802237749,2.902553945192951,761.812135460849,233.4071848790235
2021-12-23,NewWave|Paid Search|Brand,323.1406426984129,0.6416171878847576,181.4144810274493,57.46943836665
2021-12-23,Sparklight|Paid Search|Brand,3778.274270448082,30.95039101558378,7025.179165925117,2009.428605969743
2021-12-23,Sparklight|Paid Search|Nonbrand,784.5478080095396,1.344340774615683,2476.371137512339,106.2188614783572
2021-12-23,Sparklight|Paid Social| ,134.1611901928143,0.2138723959615859,9701.074002965926,25.77849504969814
2021-12-24,Cable One|Paid Search|Brand,634.2794526282179,1.917744784887607,701.6388471547799,170.5569858961005
2021-12-24,NewWave|Paid Search|Brand,257.5396981794212,0.4239225313962079,167.0850875173855,41.99448356329685
2021-12-24,Sparklight|Paid Search|Brand,3011.244909104252,20.4492154430647,6470.281033333309,1468.344201080346
2021-12-24,Sparklight|Paid Search|Nonbrand,625.2763626229419,0.8882186372111023,2280.769902674809,77.61701452529773
2021-12-24,Sparklight|Paid Social| ,106.9250594450805,0.1413075104654026,8934.814848396474,18.83704830634456
2021-12-25,Cable One|Paid Search|Brand,599.8645743430964,1.571051764167869,672.0570624820832,139.7556227683188
2021-12-25,NewWave|Paid Search|Brand,243.5660508703275,0.3472851268160553,160.0406157054254,34.41058231879004
2021-12-25,Sparklight|Paid Search|Brand,2847.860100398714,16.75237302212686,6197.48761393235,1203.171814875072
2021-12-25,Sparklight|Paid Search|Nonbrand,591.3499760356638,0.727645027614592,2184.610397792078,63.59994077878834
2021-12-25,Sparklight|Paid Social| ,101.1234953376763,0.1157617089386851,8558.11425662127,15.43521306581836
2021-12-26,Cable One|Paid Search|Brand,907.417314580734,2.465419266894151,1148.031107364788,202.9246982068309
2021-12-26,NewWave|Paid Search|Brand,368.4432474543422,0.5449874168923912,273.3869124045405,49.96405077552773
2021-12-26,Sparklight|Paid Search|Brand,4307.968290068373,26.28915491961868,10586.76259129707,1747.001462898107
2021-12-26,Sparklight|Paid Search|Nonbrand,894.5372508774805,1.141878397298344,3731.827004205811,92.34690191966718
2021-12-26,Sparklight|Paid Social| ,152.9698777108452,0.1816624722974637,14619.26662997493,22.41187789869274
2021-12-27,Cable One|Paid Search|Brand,1247.270718356308,4.500356562423049,1119.230815778745,330.5278424955875
2021-12-27,NewWave|Paid Search|Brand,506.4356460271418,0.9948156611672003,266.5285418059144,81.38245394034178
2021-12-27,Sparklight|Paid Search|Brand,5921.424043239052,47.98801260773209,10321.1758422747,2845.551228957841
2021-12-27,Sparklight|Paid Search|Nonbrand,1229.56670714835,2.084375671016991,3638.207845996323,150.4164969684885
2021-12-27,Sparklight|Paid Social| ,210.2614157714611,0.3316052203890668,14252.51773352399,36.50491888660645
2021-12-28,Cable One|Paid Search|Brand,1153.314604013756,4.269227881943224,925.6296113873813,329.7849654781713
2021-12-28,NewWave|Paid Search|Brand,468.2861691212971,0.9437240581137653,220.4252305220875,81.1995430115778
2021-12-28,Sparklight|Paid Search|Brand,5475.366915232003,45.52345099377354,8535.849665020438,2839.155717481673
2021-12-28,Sparklight|Paid Search|Nonbrand,1136.944224772697,1.977326597952651,3008.881516805759,150.0784287507115
2021-12-28,Sparklight|Paid Social| ,194.4225563071064,0.3145746860379218,11787.15977525545,36.42287234838216
2021-12-29,Cable One|Paid Search|Brand,1048.934274199243,3.05194325817005,1013.623638584408,279.7214703260507
2021-12-29,NewWave|Paid Search|Brand,425.9040952185263,0.6746400886481164,241.3797284020761,68.87292611435116
2021-12-29,Sparklight|Paid Search|Brand,4979.820771553264,32.54335284764485,9347.301436153548,2408.153478516151
2021-12-29,Sparklight|Paid Search|Nonbrand,1034.045490334176,1.413531614310339,3294.917744218144,127.2955505824936
2021-12-29,Sparklight|Paid Social| ,176.8264116991305,0.2248800295493721,12907.69399875002,30.89364426305808
2021-12-30,Cable One|Paid Search|Brand,803.345797873646,2.930111197101348,769.0228840193892,235.6239668911193
2021-12-30,NewWave|Paid Search|Brand,326.186562501427,0.6477087909381927,183.131615930762,58.01525368627038
2021-12-30,Sparklight|Paid Search|Brand,3813.888238178899,31.24423834382806,7091.674300599673,2028.513130683981
2021-12-30,Sparklight|Paid Search|Nonbrand,791.9429461910831,1.357104133394309,2499.810629716576,107.2276738745675
2021-12-30,Sparklight|Paid Social| ,135.4257919544244,0.2159029303127309,9792.897173176863,26.02332600532912
2021-12-31,Cable One|Paid Search|Brand,395.0033746682248,1.204156998628066,431.4322265695731,106.2344714238846
2021-12-31,NewWave|Paid Search|Brand,160.3852205370679,0.2661820733809408,102.7393104394284,26.15701573656766
2021-12-31,Sparklight|Paid Search|Brand,1875.280518894386,12.84011620642348,3978.525083184386,914.5844671828423
2021-12-31,Sparklight|Paid Search|Nonbrand,389.396617394613,0.5577148204172093,1402.427532902541,48.34514674536998
2021-12-31,Sparklight|Paid Social| ,66.58856619491313,0.08872735779364693,5493.947605184723,11.73299269740699
2022-01-01,Cable One|Paid Search|Brand,690.9837785963557,1.775111887654833,696.9540544540338,153.4675434607274
2022-01-01,NewWave|Paid Search|Brand,280.5751955307034,0.4301840092962526,131.4139828197767,34.12803431853357
2022-01-01,Sparklight|Paid Search|Brand,3280.490455162742,18.10396607886449,4412.859869924606,1139.304539577006
2022-01-01,Sparklight|Paid Search|Nonbrand,3459.876559688987,3.832597944822006,5556.584545479128,266.168331066866
2022-01-01,Sparklight|Paid Social| ,239.5008071111421,0.2585137264521394,18348.28849279898,19.05449479198071
2022-01-02,Cable One|Paid Search|Brand,1279.697470209702,2.475960410933499,893.6205543993098,242.2163233514322
2022-01-02,NewWave|Paid Search|Brand,519.6234398636681,0.6000289806189839,168.4963814081311,53.8639428861522
2022-01-02,Sparklight|Paid Search|Brand,6075.447017072674,25.25176221504045,5658.080698788119,1798.15321553353
2022-01-02,Sparklight|Paid Search|Nonbrand,6407.668917591567,5.345781777700294,7124.541611265113,420.0908745248871
2022-01-02,Sparklight|Paid Social| ,443.5539392775649,0.360579948131613,23525.80866762846,30.07352282936389
2022-01-03,Cable One|Paid Search|Brand,1035.433767997045,3.040669121294806,1274.628836334721,296.9995208148302
2022-01-03,NewWave|Paid Search|Brand,420.4397279846595,0.7368815693471714,240.3372947315717,66.04660249579334
2022-01-03,Sparklight|Paid Search|Brand,4915.789195178388,31.01109908158976,8070.486719983859,2204.849929086939
2022-01-03,Sparklight|Paid Search|Nonbrand,5184.597864628245,6.565029678525955,10162.19483613991,515.1047902397148
2022-01-03,Sparklight|Paid Social| ,358.890079372308,0.4428198081036792,33556.38361072563,36.87539198824239
2022-01-04,Cable One|Paid Search|Brand,1470.493323440442,4.117944288642883,1511.144570671745,366.3915709351344
2022-01-04,NewWave|Paid Search|Brand,597.0964363143329,0.9979504934121989,284.9334549090464,81.47797133467209
2022-01-04,Sparklight|Paid Search|Brand,6981.262746465799,41.99798572400796,9568.01842381935,2719.999099587925
2022-01-04,Sparklight|Paid Search|Nonbrand,7363.017104809318,8.89094649599524,12047.85668971685,635.4557501451632
2022-01-04,Sparklight|Paid Social| ,509.6853916468903,0.5997059288391036,39782.99051396179,45.49109292282183
2022-01-05,Cable One|Paid Search|Brand,576.2758329190675,3.20509011871937,1306.934848700413,323.0215396099443
2022-01-05,NewWave|Paid Search|Brand,233.9978296297144,0.7767276682756359,246.4287461362503,71.83336581037287
2022-01-05,Sparklight|Paid Search|Brand,2735.907018356061,32.6879917781735,8275.036653533678,2398.030868024809
2022-01-05,Sparklight|Paid Search|Nonbrand,2885.513825349364,6.920026781073387,10419.76000545065,560.236400204258
2022-01-05,Sparklight|Paid Social| ,199.742065411621,0.4667648253427653,34406.8844882935,40.10627983870968
2022-01-06,Cable One|Paid Search|Brand,410.7492384489129,3.154234827404891,1387.055820356953,281.9341415123957
2022-01-06,NewWave|Paid Search|Brand,166.7854607614649,0.7644032997309049,261.5359342291935,62.69637110314201
2022-01-06,Sparklight|Paid Search|Brand,1950.058739344377,32.16933012349638,8782.333538174777,2093.008332859752
2022-01-06,Sparklight|Paid Search|Nonbrand,2056.693233676718,6.810226443229504,11058.53805693104,488.9759634181371
2022-01-06,Sparklight|Paid Social| ,142.3691513115362,0.4593586494510113,36516.18092309103,35.0048779695508
2022-01-07,Cable One|Paid Search|Brand,895.60053540797,3.700669546082403,1602.515110695924,364.1089377074928
2022-01-07,NewWave|Paid Search|Brand,363.660194527205,0.8968273343701626,302.1618023162184,80.97036051760371
2022-01-07,Sparklight|Paid Search|Brand,4251.92182371151,37.74229466733765,10146.5434884047,2703.053403189866
2022-01-07,Sparklight|Paid Search|Nonbrand,4484.428426955961,7.990019443517295,12776.32383524217,631.4968369903787
2022-01-07,Sparklight|Paid Social| ,310.4227012609513,0.538937224959722,42188.44754142649,45.20768170786856
2022-01-08,Cable One|Paid Search|Brand,947.8443755156833,2.427117032624906,950.8780750545967,209.3025783154227
2022-01-08,NewWave|Paid Search|Brand,384.8738989694032,0.5881921829193623,179.292557694947,46.54460099267981
2022-01-08,Sparklight|Paid Search|Brand,4499.952854429118,24.75361960767831,6020.614517963654,1553.809830030641
2022-01-08,Sparklight|Paid Search|Nonbrand,4746.022466318219,5.240325308941591,7581.036917307705,363.0065139634185
2022-01-08,Sparklight|Paid Social| ,328.5308569947953,0.3534667718710746,25033.19283542497,25.98695983870968
2022-01-09,Cable One|Paid Search|Brand,1246.019543826342,2.411898683076277,870.7312036284405,235.9546038813658
2022-01-09,NewWave|Paid Search|Brand,505.9484577978449,0.5845041389885933,164.1804860779645,52.47146489277022
2022-01-09,Sparklight|Paid Search|Brand,5915.558869951894,24.59841109044582,5513.153645390716,1751.667781174375
2022-01-09,Sparklight|Paid Search|Nonbrand,6239.037653469251,5.207467765927378,6942.052375516143,409.2307839586822
